timestamp,datetime,frame_count,object_class,confidence,depth_meters,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
1754685970.1804318,2025-08-08 15:46:10,300,Person,0.6246075630187988,1.0861728191375732,11,149,632,480,321,314
1754685980.2064059,2025-08-08 15:46:20,600,Person,0.4456751346588135,0.9716367721557617,4,147,640,480,322,313
1754685990.2104452,2025-08-08 15:46:30,901,Person,0.2857753038406372,0.9249263405799866,38,151,632,479,335,315
1754686000.264215,2025-08-08 15:46:40,1201,Person,0.2674582302570343,0.847999632358551,202,429,635,479,418,454
1754686010.288034,2025-08-08 15:46:50,1500,none,0.0,0.0,0,0,0,0,0,0
1754686020.3010979,2025-08-08 15:47:00,1800,Person,0.6719488501548767,1.0246745347976685,0,147,594,479,297,313
1754686030.361582,2025-08-08 15:47:10,2100,Person,0.34823325276374817,0.8132652044296265,14,156,640,480,327,318
1754686040.3936791,2025-08-08 15:47:20,2401,Person,0.46009770035743713,0.9570810794830322,0,169,640,480,320,324
