timestamp,datetime,frame_count,object_class,confidence,depth_meters,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
1754688329.098017,2025-08-08 16:25:29,449,Person,0.4667442739009857,1.4465501308441162,94,153,637,479,365,316
1754688344.10775,2025-08-08 16:25:44,899,Person,0.8879404664039612,1.1217563152313232,0,0,640,480,320,240
